t;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
108,4;53,91;43,19;46,41;91,39;224,38;223,85;223,91;24,94;24,77;24,86;31,65;29,77;29,97;21,84;6
110,0;53,91;43,21;46,41;91,4;224,36;223,84;223,92;24,92;24,76;24,85;31,65;29,77;29,97;21,85;6
111,6;53,91;43,21;46,4;91,41;223,27;222,75;222,86;49,44;49,22;49,31;31,66;29,78;29,98;21,84;6
113,2;53,9;43,21;46,41;91,42;223,17;222,53;222,54;49,37;49,17;49,25;31,66;29,78;29,98;21,84;6
114,9;53,88;43,19;46,41;91,44;223,13;222,76;222,86;49,4;49,2;49,28;31,67;29,79;29,98;21,84;6
116,5;53,86;43,19;46,41;91,46;223,21;222,77;222,8;49,39;49,2;49,26;31,67;29,79;29,99;21,84;6
118,1;53,84;43,18;46,41;91,47;223,36;222,76;223,62;27,5;27,66;24,95;31,68;29,8;29,99;21,83;6
119,7;53,84;43,18;46,42;91,48;224,24;223,78;223,89;24,93;24,76;24,85;31,68;29,8;30,0;21,83;6
121,3;53,84;43,18;46,43;91,49;222,44;222,19;222,25;49,33;49,1;49,18;31,69;29,8;30,0;21,83;6
122,9;53,81;43,17;46,43;91,5;222,78;222,34;222,31;49,34;49,11;49,18;31,69;29,81;30,01;21,84;6
124,6;53,81;43,16;46,44;91,52;222,81;222,25;222,28;49,33;49,09;49,16;31,7;29,81;30,01;21,85;6
126,2;53,81;43,14;46,45;91,53;222,88;222,28;222,3;49,32;49,08;49,15;31,7;29,82;30,01;21,85;6
